metric,n,mean_tgn_last,mean_BiTA,mean_diff,ci95_lo,ci95_hi,cohens_dz,t,p_ttest,W,p_wilcoxon,p_ttest_holm,sig
test_link_mrr,25,0.44171925842761994,0.44708985805511475,0.005370599627494803,-0.055576848087395235,0.06631804734238483,0.03637354232819995,0.18186771164099974,0.8572138941787051,142.0,0.8192020334011836,1.0,
test_link_hits1,25,0.30674597757191613,0.32483276450511944,0.018086786933203324,-0.06515490242060919,0.10132847628701584,0.08968893790044444,0.44844468950222216,0.6578548772353059,132.0,0.6070522480710051,1.0,
test_link_hits3,25,0.5085090199902486,0.5040546075085325,-0.0044544124817162325,-0.05479539400259616,0.04588656903916369,-0.03652473684923637,-0.18262368424618186,0.8566271943245061,148.0,0.954431397113681,1.0,
test_category_accuracy,25,0.8490258410531449,0.8896499268649439,0.040624085811799146,-0.009935797530066084,0.09118396915366438,0.3316621270959308,1.6583106354796537,0.11026939297182345,115.0,0.31731050786291415,0.4410775718872938,
test_f1_macro,25,0.8259877113423854,0.8728565837967186,0.04686887245433331,0.0009876478141723766,0.09275009709449425,0.4216652855379693,2.1083264276898466,0.04562939063256064,80.0,0.04550026389635839,0.2281469531628032,
