DetectTime,FlowCount,SourceIP,TargetIP,Category,Proto,Port
2019-03-13 01:13:20+01:00,5409.0,69.255.80.17,80.159.116.25,Anomaly.Traffic,tcp,1080.0
2019-03-13 01:13:20+01:00,7232.0,42.147.230.217,143.166.225.228,Anomaly.Traffic,tcp,458.0
2019-03-13 00:13:23+00:00,494.0,230.202.56.26,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-13 01:13:45+01:00,8873.0,77.123.201.7,143.166.101.215,Anomaly.Traffic,tcp,301.0
2019-03-13 01:13:56+01:00,10013.0,42.147.251.203,143.166.125.81,Anomaly.Traffic,tcp,654.0
2019-03-13 01:14:19+01:00,13824.0,42.147.253.202,143.166.173.10,Anomaly.Traffic,tcp,1004.0
2019-03-13 00:14:36+00:00,226.0,245.47.61.196,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 00:14:36+00:00,255.0,245.47.52.210,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 00:14:36+00:00,166.0,245.47.63.151,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 01:04:42+01:00,15.0,71.48.17.49,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:04:04+01:00,34.0,78.234.46.210,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:03:48+01:00,10.0,185.144.119.202,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-13 01:05:56+01:00,4.0,46.70.33.196,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:06:27+01:00,7.0,185.183.222.97,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:03:46+01:00,8.0,185.128.206.5,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:07:47+01:00,11.0,126.219.243.209,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:05:13+01:00,16.0,124.55.119.174,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-13 01:03:58+01:00,4.0,185.192.58.82,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:07:02+01:00,5.0,71.48.17.49,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:04:15+01:00,28.0,124.55.119.174,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-13 01:04:51+01:00,4.0,39.165.226.217,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:08:21+01:00,7.0,79.178.82.180,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:07:39+01:00,4.0,185.185.131.198,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:04:42+01:00,11.0,185.84.109.191,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-13 01:06:33+01:00,7.0,185.192.58.85,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:04:40+01:00,4.0,255.227.151.5,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:03:34+01:00,109.0,147.185.100.111,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:06:51+01:00,15.0,78.234.46.210,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:06:48+01:00,4.0,86.99.210.84,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:15:03+01:00,11158.0,42.147.225.111,143.166.233.4,Anomaly.Traffic,tcp,1.0
2019-03-13 01:03:33+01:00,4.0,250.31.5.40,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:03:38+01:00,4.0,184.110.242.251,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:15:22+01:00,4849.0,67.205.216.43,143.166.231.176,Anomaly.Traffic,tcp,20008.0
2019-03-13 01:15:33+01:00,16149.0,77.123.193.38,143.166.118.199,Anomaly.Traffic,tcp,1253.0
2019-03-13 01:15:33+01:00,19669.0,42.147.249.97,143.166.87.61,Anomaly.Traffic,tcp,1929.0
2019-03-13 00:15:25+00:00,249.0,230.4.33.26,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-13 01:16:09+01:00,13666.0,42.147.224.57,143.166.247.148,Anomaly.Traffic,tcp,1626.0
2019-03-13 01:16:09+01:00,9944.0,42.147.230.217,143.166.126.228,Anomaly.Traffic,tcp,452.0
2019-03-13 01:16:32+01:00,9367.0,77.123.201.7,143.166.109.156,Anomaly.Traffic,tcp,301.0
2019-03-13 01:16:43+01:00,10626.0,42.147.251.203,143.166.230.55,Anomaly.Traffic,tcp,651.0
2019-03-13 01:17:19+01:00,12762.0,42.147.253.202,143.166.121.12,Anomaly.Traffic,tcp,1005.0
2019-03-13 00:14:06+00:00,1750.0,179.227.104.146,80.159.94.94,Recon.Scanning,tcp,OtherPort
2019-03-13 00:17:25+00:00,434.0,185.127.91.213,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 00:10:00+00:00,50.0,224.177.116.88,82.56.109.115,Recon.Scanning,tcp,OtherPort
2019-03-13 00:15:26+00:00,250.0,253.70.159.203,142.252.73.3,Recon.Scanning,tcp,OtherPort
2019-03-13 00:17:25+00:00,249.0,185.127.90.92,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 00:17:34+00:00,295.0,185.127.90.92,66.87.240.129,Availability.DDoS,udp,OtherPort
2019-03-13 00:17:38+00:00,327.0,75.243.177.182,66.87.240.129,Availability.DDoS,udp,OtherPort
2019-03-13 01:18:00+01:00,9118.0,42.147.225.111,143.166.255.7,Anomaly.Traffic,tcp,0.0
2019-03-13 01:18:29+01:00,13895.0,42.147.249.97,143.166.216.119,Anomaly.Traffic,tcp,1926.0
2019-03-13 01:18:29+01:00,12337.0,77.123.193.38,143.166.125.103,Anomaly.Traffic,tcp,1264.0
2019-03-13 01:18:57+01:00,11131.0,42.147.224.57,143.166.123.25,Anomaly.Traffic,tcp,1630.0
2019-03-13 00:18:26+00:00,519.0,230.202.56.26,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-13 01:18:57+01:00,7416.0,42.147.230.217,143.166.103.207,Anomaly.Traffic,tcp,452.0
2019-03-13 01:19:26+01:00,6956.0,77.123.201.7,143.166.112.99,Anomaly.Traffic,tcp,302.0
2019-03-13 01:19:26+01:00,7406.0,42.147.251.203,143.166.51.154,Anomaly.Traffic,tcp,657.0
2019-03-13 00:12:40+00:00,150.0,253.70.159.203,142.252.73.3,Recon.Scanning,tcp,OtherPort
2019-03-13 00:19:43+00:00,57.0,245.47.61.196,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 00:19:43+00:00,120.0,245.47.52.210,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 00:19:43+00:00,254.0,245.47.63.151,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 01:08:40+01:00,4.0,130.25.204.163,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:09:53+01:00,4.0,153.110.171.204,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:08:42+01:00,4.0,130.25.157.173,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 00:20:06+00:00,578.0,78.225.211.178,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 01:11:52+01:00,13.0,71.48.17.98,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:10:38+01:00,4.0,185.183.222.97,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:08:57+01:00,14.0,124.55.119.174,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-13 01:12:48+01:00,39.0,78.234.46.210,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:09:13+01:00,4.0,185.84.109.191,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-13 01:13:10+01:00,4.0,185.192.58.22,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:12:36+01:00,6.0,78.234.46.210,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:08:38+01:00,106.0,147.185.100.111,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:11:06+01:00,92.0,248.74.93.219,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:09:59+01:00,4.0,185.183.222.88,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:10:42+01:00,8.0,126.219.243.209,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:10:46+01:00,6.0,185.144.119.169,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:09:18+01:00,4.0,171.200.32.154,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:11:05+01:00,4.0,79.0.146.61,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:09:19+01:00,4.0,129.145.204.240,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:09:13+01:00,4.0,185.185.131.198,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:08:41+01:00,4.0,185.144.119.202,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-13 01:08:49+01:00,34.0,126.219.243.209,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:20:05+01:00,10363.0,42.147.253.202,143.166.187.93,Anomaly.Traffic,tcp,1004.0
2019-03-13 01:20:19+01:00,4616.0,67.205.216.43,143.166.204.12,Anomaly.Traffic,tcp,20015.0
2019-03-13 00:20:34+00:00,140630.0,,226.84.115.188,Availability.DoS,,OtherPort
2019-03-13 01:20:45+01:00,8215.0,42.147.225.111,143.166.63.230,Anomaly.Traffic,tcp,11.0
2019-03-13 00:20:28+00:00,255.0,230.4.33.26,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-13 01:20:58+01:00,11303.0,77.123.193.38,143.166.116.248,Anomaly.Traffic,tcp,1252.0
2019-03-13 01:20:58+01:00,13594.0,42.147.249.97,143.166.232.133,Anomaly.Traffic,tcp,1926.0
2019-03-13 01:21:37+01:00,6763.0,42.147.230.217,143.166.228.214,Anomaly.Traffic,tcp,451.0
2019-03-13 01:21:37+01:00,9765.0,42.147.224.57,143.166.229.79,Anomaly.Traffic,tcp,1626.0
2019-03-13 00:22:37+00:00,269.0,185.127.90.92,66.87.240.129,Availability.DDoS,udp,OtherPort
2019-03-13 00:22:40+00:00,251.0,75.243.177.182,66.87.240.129,Availability.DDoS,udp,OtherPort
2019-03-13 00:22:20+00:00,50000.0,82.56.109.82,253.21.26.12,Recon.Scanning,tcp,OtherPort
2019-03-13 00:22:20+00:00,50000.0,82.56.109.82,253.21.3.31,Recon.Scanning,tcp,OtherPort
2019-03-13 00:21:11+00:00,100.0,235.178.228.214,77.111.214.169,Recon.Scanning,tcp,OtherPort
2019-03-13 00:14:05+00:00,150.0,179.227.104.146,77.111.207.155,Recon.Scanning,tcp,OtherPort
2019-03-13 00:22:20+00:00,50000.0,82.56.109.82,253.21.31.175,Recon.Scanning,tcp,OtherPort
2019-03-13 00:22:20+00:00,50000.0,82.56.109.82,253.21.10.62,Recon.Scanning,tcp,OtherPort
2019-03-13 00:22:20+00:00,27450.0,82.56.109.82,253.21.7.99,Recon.Scanning,tcp,OtherPort
2019-03-13 00:22:44+00:00,360.0,185.127.91.213,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 00:23:01+00:00,499.0,75.243.177.182,94.187.59.154,Availability.DDoS,udp,OtherPort
2019-03-13 00:22:56+00:00,640.0,185.127.90.92,94.187.59.154,Availability.DDoS,udp,OtherPort
2019-03-13 00:23:04+00:00,575.0,245.47.58.142,94.187.59.154,Availability.DDoS,udp,OtherPort
2019-03-13 00:23:15+00:00,309.0,185.127.90.92,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 01:23:17+01:00,7037.0,42.147.230.217,143.166.218.59,Anomaly.Traffic,tcp,451.0
2019-03-13 01:23:17+01:00,10265.0,42.147.224.57,143.166.117.178,Anomaly.Traffic,tcp,1629.0
2019-03-13 01:23:39+01:00,8525.0,42.147.251.203,143.166.247.111,Anomaly.Traffic,tcp,653.0
2019-03-13 00:23:27+00:00,448.0,230.202.56.26,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-13 01:23:52+01:00,8576.0,77.123.201.7,143.166.227.75,Anomaly.Traffic,tcp,302.0
2019-03-13 01:24:16+01:00,10890.0,42.147.253.202,143.166.113.157,Anomaly.Traffic,tcp,1000.0
2019-03-13 00:24:46+00:00,401.0,245.47.52.210,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 00:24:46+00:00,211.0,245.47.63.151,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 00:24:46+00:00,135.0,245.47.61.196,34.223.2.249,Availability.DDoS,udp,OtherPort
2019-03-13 01:24:58+01:00,10887.0,42.147.225.111,143.166.112.66,Anomaly.Traffic,tcp,101.0
2019-03-13 01:24:58+01:00,15329.0,77.123.193.38,143.166.217.175,Anomaly.Traffic,tcp,1251.0
2019-03-13 01:24:58+01:00,17611.0,42.147.249.97,143.166.111.4,Anomaly.Traffic,tcp,1933.0
2019-03-13 01:24:58+01:00,4645.0,67.205.216.43,143.166.212.116,Anomaly.Traffic,tcp,20009.0
2019-03-13 01:13:43+01:00,22.0,126.219.243.209,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:13:50+01:00,11.0,78.234.46.210,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:14:37+01:00,26.0,10.23.202.217,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:16:25+01:00,4.0,185.185.131.221,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:16:05+01:00,4.0,129.145.204.240,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:14:23+01:00,31.0,124.55.119.174,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-13 01:14:12+01:00,240.0,85.55.16.48,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:15:39+01:00,7.0,71.48.17.49,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:13:42+01:00,141.0,78.234.46.210,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:15:32+01:00,18.0,126.219.243.209,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:14:23+01:00,9.0,185.144.119.169,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:16:26+01:00,26.0,188.129.177.29,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-13 01:13:48+01:00,11.0,185.84.109.191,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-13 01:25:34+01:00,8528.0,42.147.230.217,143.166.120.196,Anomaly.Traffic,tcp,451.0
2019-03-13 01:25:34+01:00,14633.0,42.147.224.57,143.166.50.44,Anomaly.Traffic,tcp,1628.0
2019-03-13 00:25:29+00:00,207.0,230.4.33.26,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-13 01:26:08+01:00,10252.0,42.147.251.203,143.166.108.103,Anomaly.Traffic,tcp,651.0
2019-03-13 01:26:19+01:00,9999.0,77.123.201.7,143.166.123.90,Anomaly.Traffic,tcp,302.0
2019-03-13 01:26:44+01:00,12893.0,42.147.253.202,143.166.54.32,Anomaly.Traffic,tcp,1005.0
2019-03-13 01:27:16+01:00,15858.0,77.123.193.38,143.166.106.85,Anomaly.Traffic,tcp,1253.0
2019-03-13 01:27:16+01:00,19095.0,42.147.249.97,143.166.109.13,Anomaly.Traffic,tcp,1930.0
2019-03-13 01:27:16+01:00,10819.0,42.147.225.111,143.166.53.37,Anomaly.Traffic,tcp,1.0
2019-03-13 00:26:47+00:00,250.0,253.70.159.203,142.252.73.3,Recon.Scanning,tcp,OtherPort
2019-03-13 00:26:46+00:00,4600.0,71.120.149.251,224.177.111.196,Recon.Scanning,tcp,OtherPort
2019-03-13 00:20:54+00:00,50.0,185.192.58.137,244.204.224.170,Recon.Scanning,tcp,OtherPort
