DetectTime,FlowCount,SourceIP,TargetIP,Category,Proto,Port
2019-03-17 01:24:52+01:00,9.0,231.88.38.52,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:24:42+01:00,4.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:26:20+01:00,4.0,185.10.68.240,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:24:27+01:00,8.0,119.203.209.55,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:26:16+01:00,11.0,10.125.82.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:25:57+01:00,5.0,224.104.49.165,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:25:28+01:00,55.0,79.244.133.119,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:24:21+01:00,16.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:35:13+01:00,482.0,183.157.160.25,142.228.19.242,Anomaly.Traffic,tcp,21.0
2019-03-17 01:35:30+01:00,4888.0,67.205.216.43,143.166.122.205,Anomaly.Traffic,tcp,20005.0
2019-03-17 01:37:07+01:00,4761.0,67.205.216.43,143.166.158.253,Anomaly.Traffic,tcp,20016.0
2019-03-17 00:28:54+00:00,1300.0,175.40.187.45,142.32.35.205,Recon.Scanning,tcp,OtherPort
2019-03-17 00:32:05+00:00,150.0,148.34.203.28,142.231.236.119,Recon.Scanning,tcp,OtherPort
2019-03-17 00:32:44+00:00,17200.0,185.58.160.149,224.177.129.132,Recon.Scanning,tcp,OtherPort
2019-03-17 00:35:46+00:00,1600.0,179.227.104.146,80.159.26.23,Recon.Scanning,tcp,OtherPort
2019-03-17 00:35:51+00:00,50.0,146.93.177.195,128.221.39.246,Recon.Scanning,tcp,OtherPort
2019-03-17 00:32:00+00:00,50.0,235.178.228.214,224.177.201.239,Recon.Scanning,tcp,OtherPort
2019-03-17 00:35:10+00:00,100.0,98.171.35.223,142.229.5.65,Recon.Scanning,tcp,OtherPort
2019-03-17 00:34:52+00:00,22800.0,185.58.160.4,226.152.174.254,Recon.Scanning,tcp,OtherPort
2019-03-17 00:31:04+00:00,13050.0,185.58.160.151,142.230.4.116,Recon.Scanning,tcp,OtherPort
2019-03-17 01:38:07+01:00,6028.0,69.255.87.252,80.159.125.54,Anomaly.Traffic,tcp,3074.0
2019-03-17 01:39:35+01:00,4919.0,67.205.216.43,143.166.115.246,Anomaly.Traffic,tcp,20004.0
2019-03-17 01:39:35+01:00,539.0,183.157.160.25,142.228.19.242,Anomaly.Traffic,tcp,21.0
2019-03-17 01:29:37+01:00,7.0,10.125.82.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:29:00+01:00,10.0,97.37.101.251,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:28:57+01:00,25.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:29:13+01:00,16.0,185.10.68.240,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:29:25+01:00,5.0,71.48.17.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:28:55+01:00,4.0,119.203.209.55,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:29:51+01:00,6.0,252.172.205.200,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:28:48+01:00,9.0,231.88.38.52,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:30:38+01:00,240.0,185.58.160.152,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-17 01:41:53+01:00,4422.0,67.205.216.43,143.166.126.249,Anomaly.Traffic,tcp,20009.0
2019-03-17 01:42:10+01:00,498.0,183.157.160.25,142.229.198.201,Anomaly.Traffic,tcp,21.0
2019-03-17 01:44:16+01:00,4549.0,67.205.216.43,143.166.168.77,Anomaly.Traffic,tcp,20010.0
2019-03-17 01:44:32+01:00,503.0,183.157.160.25,142.228.19.242,Anomaly.Traffic,tcp,21.0
2019-03-17 01:34:19+01:00,6.0,231.88.38.52,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:35:30+01:00,4.0,225.216.171.188,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:37:29+01:00,5.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:34:43+01:00,4.0,153.110.171.50,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:34:07+01:00,11.0,185.10.68.240,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:33:49+01:00,14.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:34:53+01:00,11.0,249.15.249.175,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:36:52+01:00,6.0,10.125.82.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:33:50+01:00,6.0,68.236.77.70,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:34:51+01:00,6.0,224.104.49.165,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 00:43:47+00:00,50.0,148.34.25.115,142.252.241.182,Recon.Scanning,tcp,OtherPort
2019-03-17 00:40:50+00:00,100.0,146.93.177.195,128.221.39.255,Recon.Scanning,tcp,OtherPort
2019-03-17 00:37:22+00:00,2450.0,128.121.188.73,142.232.113.1,Recon.Scanning,tcp,OtherPort
2019-03-17 00:40:28+00:00,50.0,98.171.35.223,142.252.0.94,Recon.Scanning,tcp,OtherPort
2019-03-17 00:45:49+00:00,100.0,148.34.203.28,224.177.127.127,Recon.Scanning,tcp,OtherPort
2019-03-17 00:46:51+00:00,1000.0,179.227.104.146,80.159.88.176,Recon.Scanning,tcp,OtherPort
2019-03-17 01:47:27+01:00,4951.0,67.205.216.43,143.166.231.238,Anomaly.Traffic,tcp,20000.0
2019-03-17 01:48:26+01:00,500.0,183.157.160.25,142.229.198.201,Anomaly.Traffic,tcp,21.0
2019-03-17 00:40:28+00:00,200.0,98.171.35.223,142.252.0.94,Recon.Scanning,tcp,OtherPort
2019-03-17 01:38:54+01:00,7.0,224.104.49.165,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:40:56+01:00,4.0,153.110.171.50,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:39:32+01:00,6.0,185.183.219.72,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:39:52+01:00,10.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:40:46+01:00,21.0,171.200.32.148,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-17 01:41:31+01:00,4.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:39:30+01:00,80.0,114.62.131.111,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:39:30+01:00,80.0,114.62.131.99,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:42:03+01:00,8.0,71.48.17.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:39:47+01:00,14.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:38:50+01:00,22.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:39:31+01:00,80.0,24.143.151.146,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:40:14+01:00,5.0,86.99.210.68,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-17 01:38:25+01:00,14.0,10.125.82.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:50:37+01:00,4799.0,67.205.216.43,143.166.126.30,Anomaly.Traffic,tcp,20026.0
2019-03-17 01:51:00+01:00,530.0,183.157.160.25,142.229.198.201,Anomaly.Traffic,tcp,21.0
2019-03-17 01:53:04+01:00,4691.0,67.205.216.43,143.166.124.62,Anomaly.Traffic,tcp,20010.0
2019-03-17 01:53:38+01:00,520.0,183.157.160.25,142.228.19.242,Anomaly.Traffic,tcp,21.0
2019-03-17 01:43:58+01:00,22.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:44:23+01:00,5.0,231.88.38.52,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:44:44+01:00,63.0,185.164.64.7,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:47:16+01:00,4.0,130.25.142.160,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:44:15+01:00,4.0,129.145.96.106,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:43:54+01:00,27.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:47:41+01:00,9.0,245.100.88.140,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:44:37+01:00,12.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:44:19+01:00,14.0,185.192.59.251,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:45:57+01:00,5.0,176.32.30.42,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:43:31+01:00,6.0,129.145.204.240,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:43:28+01:00,4.0,10.125.82.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:43:53+01:00,7.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:55:29+01:00,4578.0,67.205.216.43,143.166.116.235,Anomaly.Traffic,tcp,20011.0
2019-03-17 01:56:07+01:00,489.0,183.157.160.25,142.228.19.242,Anomaly.Traffic,tcp,21.0
2019-03-17 00:54:26+00:00,200.0,148.34.25.115,142.252.241.182,Recon.Scanning,tcp,OtherPort
2019-03-17 00:56:17+00:00,400.0,37.182.5.230,142.33.233.71,Recon.Scanning,tcp,OtherPort
2019-03-17 00:49:53+00:00,100.0,148.34.203.28,224.177.127.127,Recon.Scanning,tcp,OtherPort
2019-03-17 00:56:44+00:00,3850.0,77.166.235.41,142.33.41.180,Recon.Scanning,tcp,OtherPort
2019-03-17 00:48:14+00:00,900.0,179.227.104.146,80.159.88.176,Recon.Scanning,tcp,OtherPort
2019-03-17 01:57:40+01:00,4406.0,67.205.216.43,143.166.233.50,Anomaly.Traffic,tcp,20001.0
2019-03-17 01:59:51+01:00,503.0,183.157.160.25,142.228.19.242,Anomaly.Traffic,tcp,21.0
2019-03-17 01:50:02+01:00,5.0,153.110.171.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:49:32+01:00,4.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:49:24+01:00,18.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:49:42+01:00,18.0,68.72.145.178,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:49:11+01:00,5.0,225.28.228.89,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:48:57+01:00,4.0,130.25.197.114,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:51:53+01:00,5.0,119.205.142.85,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:49:58+01:00,13.0,10.125.82.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:49:23+01:00,4.0,153.110.171.50,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:49:00+01:00,5.0,231.88.38.52,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:48:53+01:00,34.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:49:54+01:00,6.0,129.145.204.240,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:49:16+01:00,23.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:52:33+01:00,4.0,184.110.137.47,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:48:53+01:00,5.0,185.183.219.72,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 02:01:16+01:00,4453.0,67.205.216.43,142.228.230.4,Anomaly.Traffic,tcp,20001.0
2019-03-17 02:02:29+01:00,483.0,183.157.160.25,142.229.12.179,Anomaly.Traffic,tcp,21.0
2019-03-17 02:03:38+01:00,4785.0,67.205.216.43,143.166.229.45,Anomaly.Traffic,tcp,20003.0
2019-03-17 02:04:50+01:00,505.0,183.157.160.25,142.228.19.242,Anomaly.Traffic,tcp,21.0
2019-03-17 01:54:25+01:00,12.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:54:05+01:00,4.0,77.167.110.52,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:54:33+01:00,4.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:53:55+01:00,74.0,67.205.217.162,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:58:16+01:00,11.0,10.146.182.72,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:54:10+01:00,5.0,244.159.129.219,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:54:23+01:00,8.0,224.104.49.165,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:56:11+01:00,12.0,185.185.131.204,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:55:19+01:00,24.0,10.125.82.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:54:11+01:00,22.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:54:26+01:00,22.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 02:05:55+01:00,4506.0,67.205.216.43,143.166.54.96,Anomaly.Traffic,tcp,20000.0
2019-03-17 02:07:11+01:00,491.0,183.157.160.25,142.229.198.201,Anomaly.Traffic,tcp,21.0
2019-03-17 00:58:49+00:00,50.0,146.93.177.123,76.158.80.2,Recon.Scanning,tcp,OtherPort
2019-03-17 01:06:54+00:00,950.0,185.58.160.151,142.32.63.67,Recon.Scanning,tcp,OtherPort
2019-03-17 01:04:33+00:00,50.0,146.93.177.195,128.221.39.248,Recon.Scanning,tcp,OtherPort
2019-03-17 01:04:24+00:00,100.0,148.34.25.115,142.230.33.1,Recon.Scanning,tcp,OtherPort
2019-03-17 02:07:22+01:00,5962.0,69.255.87.252,226.152.231.236,Anomaly.Traffic,tcp,3074.0
2019-03-17 01:06:13+00:00,5200.0,233.182.49.180,224.177.83.228,Recon.Scanning,tcp,OtherPort
2019-03-17 01:00:37+00:00,1800.0,179.227.104.146,80.159.76.94,Recon.Scanning,tcp,OtherPort
2019-03-17 00:58:08+00:00,3150.0,77.166.235.41,142.33.41.180,Recon.Scanning,tcp,OtherPort
2019-03-17 01:06:18+00:00,150.0,148.34.203.28,142.32.58.11,Recon.Scanning,tcp,OtherPort
2019-03-17 01:00:18+00:00,250.0,37.182.5.230,142.33.233.71,Recon.Scanning,tcp,OtherPort
2019-03-17 02:08:12+01:00,4602.0,67.205.216.43,143.166.239.213,Anomaly.Traffic,tcp,20000.0
2019-03-17 01:06:13+00:00,7650.0,233.182.49.180,224.177.83.228,Recon.Scanning,tcp,OtherPort
2019-03-17 02:09:38+01:00,517.0,183.157.160.25,142.228.19.242,Anomaly.Traffic,tcp,21.0
2019-03-17 01:59:11+01:00,10.0,182.221.196.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 02:01:03+01:00,7.0,185.192.58.22,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:59:00+01:00,22.0,10.125.82.19,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:59:04+01:00,17.0,39.79.68.167,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:59:08+01:00,6.0,225.28.228.89,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 02:00:30+01:00,4.0,86.99.210.106,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:59:02+01:00,14.0,244.246.167.35,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:59:44+01:00,9.0,185.171.79.246,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:59:35+01:00,7.0,224.104.49.165,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-17 01:59:30+01:00,5.0,78.234.46.181,142.252.32.63,Recon.Scanning,tcp,OtherPort
