DetectTime,FlowCount,SourceIP,TargetIP,Category,Proto,Port
2019-03-16 00:04:46+00:00,93.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:05:16+01:00,16374.0,231.58.140.214,143.166.63.177,Anomaly.Traffic,tcp,5054.0
2019-03-16 01:05:54+01:00,4645.0,67.205.216.43,143.166.126.36,Anomaly.Traffic,tcp,20012.0
2019-03-16 00:06:01+00:00,44.0,245.47.52.210,27.194.137.42,Availability.DDoS,udp,OtherPort
2019-03-16 01:06:31+01:00,13860.0,185.15.55.189,143.166.107.32,Anomaly.Traffic,tcp,5853.0
2019-03-16 00:06:07+00:00,47.0,185.127.91.205,27.194.137.42,Availability.DDoS,udp,OtherPort
2019-03-16 00:05:33+00:00,50.0,227.161.57.66,77.111.204.167,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:32+00:00,50000.0,146.93.177.123,78.255.73.20,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:07+00:00,850.0,39.239.134.139,30.237.202.66,Recon.Scanning,tcp,OtherPort
2019-03-16 00:04:18+00:00,10350.0,100.47.122.48,77.111.206.61,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:32+00:00,38000.0,146.93.177.123,78.225.215.93,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:32+00:00,50000.0,146.93.177.123,78.255.115.205,Recon.Scanning,tcp,OtherPort
2019-03-16 00:04:10+00:00,122100.0,39.227.148.15,82.182.99.31,Recon.Scanning,tcp,OtherPort
2019-03-16 00:03:55+00:00,200.0,148.34.203.28,77.111.208.5,Recon.Scanning,tcp,OtherPort
2019-03-16 00:02:55+00:00,33850.0,2.67.123.122,77.111.206.61,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:32+00:00,50000.0,146.93.177.123,78.255.100.0,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:32+00:00,50000.0,146.93.177.123,78.255.94.125,Recon.Scanning,tcp,OtherPort
2019-03-16 00:01:43+00:00,34550.0,69.255.80.110,74.149.24.140,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:52+00:00,400.0,179.227.104.146,142.229.26.39,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:49+00:00,107.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:06:41+00:00,1450.0,118.121.190.182,172.230.91.218,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:48+00:00,106.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:06:06+00:00,100.0,98.171.35.223,224.177.199.85,Recon.Scanning,tcp,OtherPort
2019-03-16 00:06:47+00:00,300.0,100.234.167.48,142.230.11.109,Recon.Scanning,tcp,OtherPort
2019-03-16 01:07:34+01:00,12528.0,185.15.52.66,143.166.122.243,Anomaly.Traffic,tcp,5504.0
2019-03-16 01:07:34+01:00,16897.0,231.58.140.214,143.166.116.196,Anomaly.Traffic,tcp,5051.0
2019-03-16 01:08:15+01:00,4624.0,67.205.216.43,143.166.206.211,Anomaly.Traffic,tcp,20002.0
2019-03-16 00:07:52+00:00,136.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 01:08:26+01:00,14473.0,185.15.55.189,143.166.104.74,Anomaly.Traffic,tcp,5854.0
2019-03-16 00:08:52+00:00,94.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:08:52+00:00,100.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:09:48+01:00,16376.0,231.58.140.214,143.166.125.46,Anomaly.Traffic,tcp,5069.0
2019-03-16 01:09:48+01:00,12734.0,185.15.52.66,143.166.103.46,Anomaly.Traffic,tcp,5506.0
2019-03-16 00:58:44+01:00,9.0,241.106.254.255,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:01:12+01:00,9.0,135.178.18.183,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 00:59:13+01:00,4.0,123.146.7.147,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 00:59:17+01:00,15.0,185.144.119.202,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:03:01+01:00,8.0,185.47.219.87,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 00:09:57+00:00,88.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 01:10:34+01:00,4518.0,67.205.216.43,143.166.100.193,Anomaly.Traffic,tcp,20001.0
2019-03-16 01:10:46+01:00,14872.0,185.15.55.189,143.166.193.230,Anomaly.Traffic,tcp,5851.0
2019-03-16 00:10:54+00:00,48.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:10:55+00:00,162.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:12:19+01:00,14454.0,231.58.140.214,143.166.239.60,Anomaly.Traffic,tcp,5055.0
2019-03-16 01:12:19+01:00,11475.0,185.15.52.66,143.166.242.132,Anomaly.Traffic,tcp,5504.0
2019-03-16 00:11:59+00:00,86.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 00:12:57+00:00,104.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:12:55+00:00,97.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:14:19+01:00,15557.0,231.58.140.214,143.166.121.124,Anomaly.Traffic,tcp,5063.0
2019-03-16 01:14:19+01:00,12031.0,185.15.52.66,143.166.151.159,Anomaly.Traffic,tcp,5502.0
2019-03-16 00:14:02+00:00,94.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 01:14:47+01:00,6154.0,69.255.87.252,143.166.146.184,Anomaly.Traffic,tcp,4663.0
2019-03-16 01:04:06+01:00,35.0,185.47.219.87,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:04:42+01:00,6.0,79.178.90.9,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:06:59+01:00,4.0,86.99.210.83,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:03:53+01:00,13.0,185.144.119.202,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:03:45+01:00,23.0,135.178.18.183,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:07:04+01:00,4.0,129.145.204.240,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:05:16+01:00,5.0,185.25.179.208,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:15:14+01:00,14066.0,185.15.55.189,143.166.107.155,Anomaly.Traffic,tcp,5857.0
2019-03-16 01:15:26+01:00,4612.0,67.205.216.43,143.166.219.203,Anomaly.Traffic,tcp,20070.0
2019-03-16 00:14:56+00:00,97.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:15:01+00:00,91.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:16:07+00:00,42.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 01:16:42+01:00,12426.0,185.15.52.66,143.166.126.216,Anomaly.Traffic,tcp,5504.0
2019-03-16 01:16:42+01:00,16682.0,231.58.140.214,143.166.208.162,Anomaly.Traffic,tcp,5058.0
2019-03-16 00:12:11+00:00,100.0,227.161.57.66,77.111.204.167,Recon.Scanning,tcp,OtherPort
2019-03-16 00:16:13+00:00,800.0,39.239.134.139,30.237.202.66,Recon.Scanning,tcp,OtherPort
2019-03-16 00:16:22+00:00,5250.0,100.129.200.236,78.255.103.60,Recon.Scanning,tcp,OtherPort
2019-03-16 00:09:29+00:00,10800.0,2.65.14.176,77.111.206.61,Recon.Scanning,tcp,OtherPort
2019-03-16 00:16:33+00:00,50000.0,146.93.177.123,78.255.88.199,Recon.Scanning,tcp,OtherPort
2019-03-16 00:16:33+00:00,43150.0,146.93.177.123,78.225.215.89,Recon.Scanning,tcp,OtherPort
2019-03-16 00:16:33+00:00,50000.0,146.93.177.123,78.255.118.97,Recon.Scanning,tcp,OtherPort
2019-03-16 00:16:20+00:00,50.0,37.182.5.230,98.133.77.15,Recon.Scanning,tcp,OtherPort
2019-03-16 00:16:33+00:00,50000.0,146.93.177.123,78.255.110.32,Recon.Scanning,tcp,OtherPort
2019-03-16 00:08:11+00:00,33850.0,100.47.122.48,77.111.206.61,Recon.Scanning,tcp,OtherPort
2019-03-16 00:16:33+00:00,50000.0,146.93.177.123,78.255.73.21,Recon.Scanning,tcp,OtherPort
2019-03-16 00:09:12+00:00,600.0,100.234.167.48,142.230.11.109,Recon.Scanning,tcp,OtherPort
2019-03-16 00:10:18+00:00,650.0,118.121.190.182,172.230.91.224,Recon.Scanning,tcp,OtherPort
2019-03-16 00:08:15+00:00,500.0,179.227.104.146,142.229.26.39,Recon.Scanning,tcp,OtherPort
2019-03-16 00:17:03+00:00,74.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:16:58+00:00,86.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:17:50+01:00,4669.0,67.205.216.43,143.166.208.155,Anomaly.Traffic,tcp,20054.0
2019-03-16 00:18:14+00:00,65.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 01:19:06+01:00,13250.0,185.15.52.66,143.166.119.197,Anomaly.Traffic,tcp,5501.0
2019-03-16 01:19:06+01:00,16924.0,231.58.140.214,143.166.106.173,Anomaly.Traffic,tcp,5069.0
2019-03-16 00:19:04+00:00,88.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:19:05+00:00,82.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:10:06+01:00,4.0,39.165.226.217,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:09:04+01:00,4.0,123.146.7.147,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:09:34+01:00,5.0,185.25.179.208,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:09:21+01:00,4.0,100.248.62.171,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:08:53+01:00,13.0,135.178.18.183,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:11:37+01:00,5.0,185.130.122.157,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:10:34+01:00,4.0,17.55.23.17,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:11:48+01:00,7.0,185.144.119.201,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:11:32+01:00,15.0,122.127.175.56,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:08:20+01:00,9.0,12.34.117.24,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:09:14+01:00,10.0,185.130.122.175,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:08:48+01:00,35.0,185.47.219.87,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:08:45+01:00,4.0,185.183.219.72,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:09:12+01:00,21.0,185.130.122.157,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:20:11+01:00,4541.0,67.205.216.43,143.166.113.229,Anomaly.Traffic,tcp,20003.0
2019-03-16 00:20:16+00:00,74.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 01:21:23+01:00,12972.0,185.15.52.66,143.166.100.72,Anomaly.Traffic,tcp,5503.0
2019-03-16 01:21:23+01:00,16235.0,231.58.140.214,143.166.109.73,Anomaly.Traffic,tcp,5051.0
2019-03-16 00:21:11+00:00,78.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:21:06+00:00,77.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:22:35+01:00,5028.0,67.205.216.43,143.166.235.245,Anomaly.Traffic,tcp,20006.0
2019-03-16 00:22:40+00:00,52.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 00:23:07+00:00,81.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:23:42+01:00,16896.0,231.58.140.214,143.166.121.7,Anomaly.Traffic,tcp,5055.0
2019-03-16 01:23:42+01:00,12494.0,185.15.52.66,143.166.240.228,Anomaly.Traffic,tcp,5506.0
2019-03-16 00:23:14+00:00,81.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:14:06+01:00,240.0,185.58.160.152,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:13:49+01:00,7.0,185.192.58.146,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:15:36+01:00,5.0,86.99.210.87,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:15:00+01:00,7.0,50.6.46.253,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:13:56+01:00,13.0,185.144.119.201,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:14:31+01:00,4.0,153.110.171.202,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:15:48+01:00,4.0,129.145.204.240,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:14:26+01:00,4.0,79.178.90.9,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:17:33+01:00,8.0,185.192.210.83,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:25:02+01:00,5031.0,67.205.216.43,143.166.127.199,Anomaly.Traffic,tcp,20003.0
2019-03-16 00:24:42+00:00,61.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 00:25:20+00:00,98.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:25:15+00:00,104.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:26:36+01:00,15805.0,231.58.140.214,143.166.243.139,Anomaly.Traffic,tcp,5052.0
2019-03-16 01:26:36+01:00,12101.0,185.15.52.66,143.166.52.165,Anomaly.Traffic,tcp,5510.0
2019-03-16 00:26:34+00:00,50000.0,146.93.177.123,78.255.118.96,Recon.Scanning,tcp,OtherPort
2019-03-16 00:26:34+00:00,36950.0,146.93.177.123,78.225.215.92,Recon.Scanning,tcp,OtherPort
2019-03-16 00:24:23+00:00,400.0,37.182.5.230,98.133.77.15,Recon.Scanning,tcp,OtherPort
2019-03-16 00:26:34+00:00,50000.0,146.93.177.123,78.255.70.97,Recon.Scanning,tcp,OtherPort
2019-03-16 00:26:23+00:00,48350.0,95.217.155.83,78.255.111.200,Recon.Scanning,tcp,OtherPort
2019-03-16 00:25:42+00:00,150.0,235.178.228.214,77.111.214.169,Recon.Scanning,tcp,OtherPort
2019-03-16 00:19:10+00:00,100.0,179.227.104.146,75.243.179.8,Recon.Scanning,tcp,OtherPort
2019-03-16 00:26:34+00:00,50000.0,146.93.177.123,78.255.88.197,Recon.Scanning,tcp,OtherPort
2019-03-16 00:16:22+00:00,100.0,100.129.200.236,78.255.103.60,Recon.Scanning,tcp,OtherPort
2019-03-16 00:26:34+00:00,50000.0,146.93.177.123,78.255.98.215,Recon.Scanning,tcp,OtherPort
2019-03-16 00:26:03+00:00,800.0,39.239.134.139,30.237.202.66,Recon.Scanning,tcp,OtherPort
2019-03-16 00:26:49+00:00,63.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 00:25:26+00:00,50.0,146.93.177.123,79.113.78.138,Recon.Scanning,tcp,OtherPort
2019-03-16 00:24:44+00:00,700.0,118.121.190.182,172.230.91.225,Recon.Scanning,tcp,OtherPort
2019-03-16 00:22:00+00:00,50.0,235.178.228.214,224.177.201.239,Recon.Scanning,tcp,OtherPort
2019-03-16 00:19:58+00:00,1600.0,179.227.104.146,80.159.76.94,Recon.Scanning,tcp,OtherPort
2019-03-16 00:27:25+00:00,117.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:27:19+00:00,104.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:28:55+00:00,74.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 01:29:39+01:00,4484.0,67.205.216.43,143.166.247.242,Anomaly.Traffic,tcp,20016.0
2019-03-16 00:29:20+00:00,103.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:23:24+01:00,4.0,185.130.122.175,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:20:48+01:00,4.0,185.183.219.72,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:19:29+01:00,4.0,185.25.179.208,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:19:25+01:00,13.0,185.144.119.201,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:18:54+01:00,27.0,185.192.210.83,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:22:43+01:00,63.0,185.164.64.7,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:19:01+01:00,21.0,50.6.46.253,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:19:10+01:00,4.0,148.203.87.123,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:19:16+01:00,4.0,111.180.179.58,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:20:35+01:00,23.0,58.164.170.35,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:19:02+01:00,4.0,252.172.205.239,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:30:19+01:00,16249.0,231.58.140.214,143.166.103.209,Anomaly.Traffic,tcp,5055.0
2019-03-16 00:30:23+00:00,123.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:31:08+00:00,79.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 00:31:22+00:00,83.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:31:58+01:00,4531.0,67.205.216.43,143.166.110.132,Anomaly.Traffic,tcp,20009.0
2019-03-16 01:32:33+01:00,17086.0,231.58.140.214,143.166.245.62,Anomaly.Traffic,tcp,5058.0
2019-03-16 00:32:27+00:00,78.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:33:12+00:00,69.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 00:33:25+00:00,83.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:34:12+01:00,4612.0,67.205.216.43,143.166.230.251,Anomaly.Traffic,tcp,20001.0
2019-03-16 01:34:52+01:00,17862.0,231.58.140.214,143.166.115.249,Anomaly.Traffic,tcp,5051.0
2019-03-16 01:24:06+01:00,16.0,185.192.210.83,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:24:23+01:00,15.0,185.144.119.201,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:24:41+01:00,4.0,50.6.46.253,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:25:14+01:00,4.0,184.110.137.35,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:25:43+01:00,4.0,129.145.204.116,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:25:06+01:00,4.0,100.248.62.171,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:24:24+01:00,57.0,185.192.59.169,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 00:34:28+00:00,93.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:24:17+01:00,7.0,79.178.90.9,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:26:15+01:00,4.0,184.110.137.47,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 00:35:18+00:00,86.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 00:35:26+00:00,79.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:36:31+01:00,4642.0,67.205.216.43,143.166.234.10,Anomaly.Traffic,tcp,20010.0
2019-03-16 00:36:34+00:00,50000.0,146.93.177.123,78.255.98.214,Recon.Scanning,tcp,OtherPort
2019-03-16 00:26:31+00:00,300.0,95.217.155.83,78.255.111.200,Recon.Scanning,tcp,OtherPort
2019-03-16 00:36:30+00:00,84.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:34:24+00:00,450.0,235.178.228.214,78.255.90.161,Recon.Scanning,tcp,OtherPort
2019-03-16 00:36:34+00:00,1900.0,146.93.177.123,78.225.211.50,Recon.Scanning,tcp,OtherPort
2019-03-16 00:36:34+00:00,50000.0,146.93.177.123,78.225.215.93,Recon.Scanning,tcp,OtherPort
2019-03-16 00:31:22+00:00,350.0,179.227.104.146,77.111.207.151,Recon.Scanning,tcp,OtherPort
2019-03-16 00:36:30+00:00,800.0,39.239.134.139,30.237.202.66,Recon.Scanning,tcp,OtherPort
2019-03-16 00:36:34+00:00,50000.0,146.93.177.123,78.255.115.204,Recon.Scanning,tcp,OtherPort
2019-03-16 00:36:34+00:00,50000.0,146.93.177.123,78.255.73.20,Recon.Scanning,tcp,OtherPort
2019-03-16 00:36:34+00:00,50000.0,146.93.177.123,78.255.94.124,Recon.Scanning,tcp,OtherPort
2019-03-16 01:37:15+01:00,17743.0,231.58.140.214,143.166.222.119,Anomaly.Traffic,tcp,5054.0
2019-03-16 00:31:16+00:00,1550.0,179.227.104.146,80.159.88.176,Recon.Scanning,tcp,OtherPort
2019-03-16 00:37:19+00:00,68.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 00:37:54+00:00,77.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:38:34+00:00,99.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:39:23+00:00,79.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 01:28:54+01:00,20.0,185.144.119.201,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:31:26+01:00,4.0,252.172.205.225,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:31:33+01:00,4.0,79.178.90.9,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:29:08+01:00,9.0,185.192.59.169,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:30:08+01:00,9.0,103.175.229.18,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:29:21+01:00,8.0,39.11.17.155,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:30:23+01:00,11.0,122.127.175.49,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:29:59+01:00,4.0,86.99.210.68,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:31:01+01:00,5.0,185.192.58.146,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:29:26+01:00,5.0,185.25.179.208,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-16 01:30:04+01:00,8.0,82.56.109.58,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-16 01:40:22+01:00,5079.0,67.205.216.43,143.166.149.244,Anomaly.Traffic,tcp,20060.0
2019-03-16 00:39:55+00:00,89.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 00:40:36+00:00,103.0,131.12.95.152,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:41:08+01:00,16973.0,231.58.140.214,143.166.254.87,Anomaly.Traffic,tcp,5058.0
2019-03-16 00:41:25+00:00,81.0,131.12.95.152,78.225.212.52,Availability.DDoS,udp,OtherPort
2019-03-16 00:41:57+00:00,85.0,131.12.94.20,77.111.226.102,Availability.DDoS,udp,OtherPort
2019-03-16 01:42:50+01:00,4895.0,67.205.216.43,143.166.158.63,Anomaly.Traffic,tcp,20019.0
