DetectTime,FlowCount,SourceIP,TargetIP,Category,Proto,Port
2019-03-14 00:57:11+01:00,4.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:55:37+01:00,31.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:54:23+01:00,20.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:13+01:00,18.0,14.196.209.116,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:54:11+01:00,9.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:12+01:00,240.0,82.56.109.124,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-14 00:54:12+01:00,6.0,49.135.226.161,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:54:09+01:00,6.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:54:18+01:00,4.0,124.55.119.174,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:56:40+01:00,5.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:54:00+01:00,12.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:55:43+01:00,73.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:56:09+01:00,5.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:55:31+01:00,56.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:56:27+01:00,6.0,71.48.17.49,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:57:44+01:00,11.0,183.216.145.122,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:57:09+01:00,27.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:55:21+01:00,87.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:56:58+01:00,30.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:57:29+01:00,15.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:55:01+01:00,11.0,185.185.131.198,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:56:16+01:00,17.0,185.192.59.169,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:56:20+01:00,76.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:56:14+01:00,30.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:56:10+01:00,25.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:53:51+01:00,7.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:53:56+01:00,24.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:54:06+01:00,5.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:53:52+01:00,5.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:53:51+01:00,10.0,185.144.119.202,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-14 00:57:37+01:00,6.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:57:38+01:00,14.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:53:53+01:00,70.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:54:01+01:00,30.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:18+01:00,7967.0,185.168.6.60,143.166.120.58,Anomaly.Traffic,tcp,10089.0
2019-03-14 01:05:18+01:00,10088.0,231.35.140.51,143.166.255.202,Anomaly.Traffic,tcp,1710.0
2019-03-14 00:05:59+00:00,145178.0,,226.84.115.188,Availability.DoS,,OtherPort
2019-03-14 01:06:15+01:00,8326.0,42.147.230.217,143.166.103.9,Anomaly.Traffic,tcp,1501.0
2019-03-14 01:06:15+01:00,15064.0,185.10.68.229,143.166.34.237,Anomaly.Traffic,tcp,20005.0
2019-03-14 01:07:04+01:00,11526.0,231.58.140.214,143.166.119.171,Anomaly.Traffic,tcp,2503.0
2019-03-14 01:07:18+01:00,13346.0,42.147.249.97,143.166.63.142,Anomaly.Traffic,tcp,1051.0
2019-03-14 00:01:22+00:00,1600.0,179.227.104.146,142.229.26.39,Recon.Scanning,tcp,OtherPort
2019-03-14 00:06:54+00:00,3750.0,63.26.6.46,142.32.35.21,Recon.Scanning,tcp,OtherPort
2019-03-14 00:07:20+00:00,150.0,185.127.90.92,85.65.212.254,Availability.DDoS,udp,OtherPort
2019-03-14 00:07:30+00:00,140.0,245.47.58.142,85.65.212.254,Availability.DDoS,udp,OtherPort
2019-03-14 00:06:54+00:00,35150.0,185.186.169.243,143.166.153.87,Recon.Scanning,tcp,OtherPort
2019-03-14 00:06:35+00:00,1800.0,253.70.159.203,142.252.79.70,Recon.Scanning,tcp,OtherPort
2019-03-14 00:03:00+00:00,6700.0,185.163.189.179,224.177.91.224,Recon.Scanning,tcp,OtherPort
2019-03-14 00:07:36+00:00,151.0,75.243.177.182,85.65.212.254,Availability.DDoS,udp,OtherPort
2019-03-14 01:07:29+01:00,8433.0,42.147.225.111,143.166.50.244,Anomaly.Traffic,tcp,1005.0
2019-03-14 00:06:57+00:00,97.0,224.177.31.162,66.79.123.155,Availability.DDoS,udp,OtherPort
2019-03-14 00:07:10+00:00,139.0,224.177.31.162,66.79.123.155,Availability.DDoS,udp,OtherPort
2019-03-14 01:08:12+01:00,8758.0,231.35.140.51,143.166.112.249,Anomaly.Traffic,tcp,1704.0
2019-03-14 01:08:24+01:00,6319.0,185.168.6.60,143.166.198.137,Anomaly.Traffic,tcp,10089.0
2019-03-14 01:08:12+01:00,8297.0,77.123.201.7,143.166.33.238,Anomaly.Traffic,tcp,701.0
2019-03-14 01:08:51+01:00,4181.0,67.205.216.43,143.166.113.195,Anomaly.Traffic,tcp,20004.0
2019-03-14 01:09:02+01:00,6495.0,42.147.230.217,143.166.35.60,Anomaly.Traffic,tcp,1501.0
2019-03-14 01:09:13+01:00,8199.0,185.10.68.229,143.166.109.118,Anomaly.Traffic,tcp,20007.0
2019-03-14 01:09:42+01:00,10889.0,231.58.140.214,143.166.102.92,Anomaly.Traffic,tcp,2501.0
2019-03-14 00:09:00+00:00,2350.0,253.70.159.203,142.252.228.195,Recon.Scanning,tcp,OtherPort
2019-03-14 00:03:00+00:00,8900.0,185.163.189.179,224.177.91.224,Recon.Scanning,tcp,OtherPort
2019-03-14 00:09:19+00:00,8000.0,185.186.169.243,142.252.121.38,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:25+01:00,36.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:00:07+01:00,5.0,49.135.226.161,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:09:59+01:00,12995.0,42.147.249.97,143.166.100.128,Anomaly.Traffic,tcp,1052.0
2019-03-14 00:59:42+01:00,131.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:01:49+01:00,37.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:01:50+01:00,6.0,225.197.192.198,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:56+01:00,67.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:06+01:00,22.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:01:43+01:00,6.0,71.48.17.98,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:59+01:00,20.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:02+01:00,11.0,183.216.145.122,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:52+01:00,85.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:57+01:00,27.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:00:41+01:00,5.0,185.25.179.208,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-14 00:59:06+01:00,36.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:54+01:00,15.0,185.192.59.169,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:02:09+01:00,38.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:00:31+01:00,11.0,78.234.46.220,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:38+01:00,33.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:01:54+01:00,10.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:01:50+01:00,37.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:02+01:00,61.0,14.196.209.116,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:58+01:00,4.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:17+01:00,5.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:55+01:00,27.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:41+01:00,4.0,124.10.189.120,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:55+01:00,13.0,185.144.119.202,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-14 01:02:12+01:00,11.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:02:27+01:00,7.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:55+01:00,5.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:01:24+01:00,6.0,89.231.104.116,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:21+01:00,14.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:01:01+01:00,20.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:54+01:00,6.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:06+01:00,7.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:56+01:00,6.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:02:09+01:00,31.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:55+01:00,22.0,113.180.96.247,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:54+01:00,11.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:54+01:00,67.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:03:01+01:00,5.0,42.147.228.56,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:17+01:00,18.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:01:45+01:00,7.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:59+01:00,15.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:58:34+01:00,24.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 00:59:14+01:00,9.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:10:25+01:00,7859.0,42.147.225.111,143.166.105.188,Anomaly.Traffic,tcp,1000.0
2019-03-14 01:11:05+01:00,8363.0,231.35.140.51,143.166.101.39,Anomaly.Traffic,tcp,1704.0
2019-03-14 01:11:30+01:00,6384.0,77.123.201.7,143.166.174.135,Anomaly.Traffic,tcp,701.0
2019-03-14 01:11:45+01:00,6097.0,185.168.6.60,143.166.229.6,Anomaly.Traffic,tcp,10018.0
2019-03-14 01:12:26+01:00,5995.0,42.147.230.217,143.166.108.102,Anomaly.Traffic,tcp,1503.0
2019-03-14 01:12:26+01:00,10619.0,185.10.68.229,143.166.106.212,Anomaly.Traffic,tcp,20005.0
2019-03-14 00:12:24+00:00,135.0,185.127.90.92,85.65.212.254,Availability.DDoS,udp,OtherPort
2019-03-14 00:12:40+00:00,30.0,75.243.177.182,85.65.212.254,Availability.DDoS,udp,OtherPort
2019-03-14 00:12:34+00:00,110.0,245.47.58.142,85.65.212.254,Availability.DDoS,udp,OtherPort
2019-03-14 01:12:44+01:00,9961.0,42.147.249.97,143.166.225.247,Anomaly.Traffic,tcp,1052.0
2019-03-14 00:12:18+00:00,13650.0,185.186.169.243,77.111.207.155,Recon.Scanning,tcp,OtherPort
2019-03-14 00:08:45+00:00,350.0,245.201.223.166,185.127.89.250,Recon.Scanning,tcp,OtherPort
2019-03-14 00:04:05+00:00,9600.0,39.227.148.15,82.182.99.26,Recon.Scanning,tcp,OtherPort
2019-03-14 00:10:49+00:00,400.0,39.239.134.139,39.216.8.45,Recon.Scanning,tcp,OtherPort
2019-03-14 00:10:35+00:00,200.0,72.98.108.65,185.127.89.134,Recon.Scanning,tcp,OtherPort
2019-03-14 01:12:44+01:00,9601.0,231.58.140.214,143.166.102.117,Anomaly.Traffic,tcp,2508.0
2019-03-14 00:11:24+00:00,100.0,179.227.104.146,75.243.179.17,Recon.Scanning,tcp,OtherPort
2019-03-14 01:14:37+01:00,7544.0,42.147.225.111,143.166.116.221,Anomaly.Traffic,tcp,1001.0
2019-03-14 01:03:31+01:00,42.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:09+01:00,39.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:03:58+01:00,88.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:03:31+01:00,42.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:06:04+01:00,6.0,182.70.30.116,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:03:45+01:00,54.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:48+01:00,4.0,185.183.222.88,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:16+01:00,14.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:05+01:00,38.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:03:59+01:00,58.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:04+01:00,15.0,185.144.119.202,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-14 01:06:39+01:00,20.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:06:01+01:00,19.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:13+01:00,4.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:21+01:00,236.0,122.127.175.48,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-14 01:03:57+01:00,71.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:41+01:00,4.0,252.172.205.241,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:52+01:00,10.0,49.135.226.161,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:03:51+01:00,4.0,89.231.104.116,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:07:56+01:00,5.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:06:17+01:00,23.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:08+01:00,32.0,185.185.131.198,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:03:41+01:00,25.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:09+01:00,6.0,185.25.179.208,142.252.32.63,Recon.Scanning,udp,OtherPort
2019-03-14 01:05:11+01:00,4.0,100.248.159.196,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:08:28+01:00,4.0,71.48.17.98,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:53+01:00,56.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:35+01:00,11.0,124.55.119.174,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:06+01:00,4.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:34+01:00,4.0,71.48.17.49,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:04+01:00,11.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:03+01:00,8.0,226.95.96.114,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:03:58+01:00,172.0,244.127.128.133,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:06:51+01:00,21.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:07:00+01:00,11.0,122.127.175.48,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:16+01:00,17.0,42.147.228.56,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:58+01:00,37.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:02+01:00,7.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:11+01:00,5.0,78.234.46.220,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:06:59+01:00,33.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:11+01:00,5.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:46+01:00,54.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:08:33+01:00,4.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:39+01:00,9.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:06:39+01:00,8.0,103.24.185.29,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:30+01:00,15.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:05:32+01:00,33.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:07:30+01:00,11.0,185.185.131.198,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:06:29+01:00,12.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:03:57+01:00,33.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:04:24+01:00,6.0,231.88.38.52,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:15:18+01:00,9225.0,231.35.140.51,143.166.106.145,Anomaly.Traffic,tcp,1709.0
2019-03-14 01:15:30+01:00,8976.0,77.123.201.7,143.166.54.149,Anomaly.Traffic,tcp,701.0
2019-03-14 01:15:41+01:00,4685.0,67.205.216.43,143.166.239.168,Anomaly.Traffic,tcp,20006.0
2019-03-14 01:16:12+01:00,7480.0,185.168.6.60,143.166.232.238,Anomaly.Traffic,tcp,10086.0
2019-03-14 01:16:25+01:00,9163.0,42.147.230.217,143.166.55.143,Anomaly.Traffic,tcp,1503.0
2019-03-14 01:16:25+01:00,13951.0,185.10.68.229,143.166.240.194,Anomaly.Traffic,tcp,20009.0
2019-03-14 01:16:44+01:00,18141.0,42.147.249.97,143.166.104.251,Anomaly.Traffic,tcp,1053.0
2019-03-14 01:16:44+01:00,16334.0,231.58.140.214,143.166.251.188,Anomaly.Traffic,tcp,2504.0
2019-03-14 01:16:44+01:00,13185.0,185.15.52.66,143.166.62.82,Anomaly.Traffic,tcp,2852.0
2019-03-14 01:17:07+01:00,491.0,38.117.12.99,142.228.19.242,Anomaly.Traffic,tcp,21.0
2019-03-14 00:12:12+00:00,1100.0,179.227.104.146,80.159.92.30,Recon.Scanning,tcp,OtherPort
2019-03-14 00:16:23+00:00,1850.0,253.70.159.203,142.252.235.137,Recon.Scanning,tcp,OtherPort
2019-03-14 00:07:08+00:00,600.0,63.26.6.46,142.32.35.21,Recon.Scanning,tcp,OtherPort
2019-03-14 01:17:21+01:00,10997.0,42.147.225.111,143.166.101.122,Anomaly.Traffic,tcp,1006.0
2019-03-14 00:09:47+00:00,36950.0,73.136.27.71,224.177.174.41,Recon.Scanning,tcp,OtherPort
2019-03-14 00:16:51+00:00,33700.0,185.186.169.243,143.166.153.87,Recon.Scanning,tcp,OtherPort
2019-03-14 01:17:32+01:00,15035.0,185.15.55.189,143.166.173.213,Anomaly.Traffic,tcp,3155.0
2019-03-14 00:17:32+00:00,105.0,185.127.90.92,85.65.212.254,Availability.DDoS,udp,OtherPort
2019-03-14 00:17:41+00:00,120.0,245.47.58.142,85.65.212.254,Availability.DDoS,udp,OtherPort
2019-03-14 01:18:08+01:00,10760.0,231.35.140.51,143.166.123.195,Anomaly.Traffic,tcp,1703.0
2019-03-14 01:18:19+01:00,5533.0,69.255.80.108,226.152.225.48,Anomaly.Traffic,tcp,5801.0
2019-03-14 01:18:43+01:00,9270.0,77.123.201.7,143.166.51.25,Anomaly.Traffic,tcp,702.0
2019-03-14 01:18:56+01:00,7037.0,185.168.6.60,143.166.50.105,Anomaly.Traffic,tcp,10018.0
2019-03-14 01:19:42+01:00,10110.0,185.10.68.229,143.166.211.131,Anomaly.Traffic,tcp,20000.0
2019-03-14 01:19:42+01:00,14408.0,42.147.249.97,143.166.55.20,Anomaly.Traffic,tcp,1061.0
2019-03-14 00:18:35+00:00,2200.0,253.70.159.203,142.252.77.200,Recon.Scanning,tcp,OtherPort
2019-03-14 00:19:08+00:00,8050.0,185.186.169.243,142.252.121.38,Recon.Scanning,tcp,OtherPort
2019-03-14 01:19:42+01:00,9826.0,185.15.52.66,143.166.245.104,Anomaly.Traffic,tcp,2855.0
2019-03-14 01:19:42+01:00,12030.0,231.58.140.214,143.166.53.248,Anomaly.Traffic,tcp,2507.0
2019-03-14 01:10:55+01:00,4.0,100.248.62.171,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:12:06+01:00,24.0,185.15.52.66,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:11:24+01:00,9.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:10:57+01:00,27.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:13:11+01:00,4.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:11:28+01:00,6.0,185.15.52.66,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:09:18+01:00,9.0,231.88.38.52,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:09:10+01:00,5.0,232.181.79.2,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:09:08+01:00,6.0,231.35.140.51,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:08:59+01:00,18.0,231.58.140.214,142.252.32.63,Recon.Scanning,tcp,OtherPort
2019-03-14 01:12:41+01:00,4.0,185.15.52.66,142.252.32.63,Recon.Scanning,tcp,OtherPort
